file_name,file_path_x,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,estimated_peak_count,estimated_click_rate_per_sec,estimated_mean_ici_sec,estimated_min_ici_sec,segment_id,source_line_no,original_start_sec,original_end_sec,original_duration_sec,cut_start_sec,cut_end_sec,cut_duration_sec,ici,file_path_y,PC1,PC2,cluster
click_train_00475_start_1236.811s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00475_start_1236.811s_ici_10.0.wav,192000,21065,0.1097135416666666,0.1499515026807785,0.9939573407173156,0.0637032985687255,0.0875427269274591,20750.63509007172,18111.576580335648,33468.75,750.0,93.75,32343.75,32250.0,8,72.91716116781392,0.0084813988095238,0.0010156249999999,475,476,1236.811333,1236.881042,0.0697089999998752,1236.791333,1236.901042,0.1097089999998388,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00475_start_1236.811s_ici_10.0.wav,1.4303735471722923,-0.7298636752550384,0
click_train_00476_start_1236.977s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00476_start_1236.977s_ici_10.0.wav,192000,23092,0.1202708333333333,0.1829270869493484,0.9945066571235656,0.0823250487446785,0.0716296392533887,11874.717608028232,18277.276495629,32156.25,93.75,0.0,4031.25,4031.25,7,58.20197470985623,0.0103611111111111,0.0010937499999999,476,477,1236.976911,1237.057182,0.0802710000000388,1236.956911,1237.077182,0.1202710000000024,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00476_start_1236.977s_ici_10.0.wav,0.08064297781273494,-0.021269763454404716,0
click_train_00477_start_1237.271s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00477_start_1237.271s_ici_65.0.wav,192000,147372,0.7675625,0.1900772154331207,1.0,0.0492016822099685,0.0027006670240413,4461.278274979618,13462.349746777012,656.25,93.75,0.0,281.25,281.25,33,42.99324159270417,0.0172115885416666,0.001,477,478,1237.271193,1237.99876,0.7275669999999081,1237.251193,1238.01876,0.7675669999998718,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00477_start_1237.271s_ici_65.0.wav,-2.2857149252365825,-0.18863391093281473,1
click_train_00478_start_1238.690s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00478_start_1238.690s_ici_5.0.wav,192000,384486,2.00253125,0.1282910853624344,0.9967650175094604,0.0639960691332817,0.0869474751940908,24389.52297314607,17386.802367714055,43031.25,937.5,93.75,45093.75,45000.0,386,192.7560431329099,0.0050037337662337,0.001015625,478,479,1238.689615,1240.652146,1.962530999999899,1238.669615,1240.672146,2.0025309999998626,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00478_start_1238.690s_ici_5.0.wav,2.6304630375138975,0.39918031934351655,0
click_train_00479_start_1241.656s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00479_start_1241.656s_ici_5.0.wav,192000,424253,2.2096510416666666,0.1225996240973472,0.999603271484375,0.05952600389719,0.1067408049932587,31052.49905847366,18276.443043779283,46500.0,937.5,0.0,48000.0,48000.0,635,287.3756932773604,0.003164686842797,0.0017083333333334,479,480,1241.65612,1243.825771,2.1696509999999307,1241.63612,1243.845771,2.2096509999998943,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00479_start_1241.656s_ici_5.0.wav,3.547447484503485,1.0161637810363975,2
click_train_00480_start_1244.244s_ici_45.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00480_start_1244.244s_ici_45.0.wav,192000,80898,0.42134375,0.229077935218811,0.99993896484375,0.0788227170705795,0.0277018925300072,3897.270677836572,12180.75659023256,750.0,93.75,0.0,281.25,281.25,28,66.45405325224357,0.0137270447530864,0.0010208333333333,480,481,1244.243708,1244.625047,0.3813390000000254,1244.223708,1244.645047,0.421338999999989,45.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00480_start_1244.244s_ici_45.0.wav,-1.6687290156245407,0.6195789716248377,1
click_train_00481_start_1244.625s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00481_start_1244.625s_ici_65.0.wav,192000,115655,0.6023697916666667,0.191144585609436,0.9945371747016908,0.0491604581475257,0.0026112369654313,3435.2285842361207,12037.151728571042,375.0,93.75,0.0,281.25,281.25,29,48.14318447105615,0.0183802083333333,0.0010260416666666,481,482,1244.625047,1245.187417,0.5623700000001008,1244.605047,1245.207417,0.6023700000000645,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00481_start_1244.625s_ici_65.0.wav,-2.4299789876097138,-0.1680376421842788,1
click_train_00482_start_1245.279s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00482_start_1245.279s_ici_10.0.wav,192000,245386,1.2780520833333333,0.1104223951697349,0.9969786405563354,0.0522489696741104,0.076263830307476,18877.877626608573,16725.207903668488,40500.0,1031.25,93.75,22500.0,22406.25,221,172.91940045479367,0.0050403882575757,0.0028958333333333,482,483,1245.278844,1246.516901,1.2380570000000262,1245.258844,1246.536901,1.2780569999999898,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00482_start_1245.279s_ici_10.0.wav,1.0072110092481608,0.29082253544358866,0
click_train_00483_start_1246.987s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00483_start_1246.987s_ici_30.0.wav,192000,59577,0.310296875,0.0901932641863823,0.9950254559516908,0.0487006232142448,0.0613166375721767,19942.84999054822,18964.691964620823,41718.75,843.75,93.75,32531.25,32437.5,14,45.11808248149453,0.0234819711538461,0.0010156249999999,483,484,1246.987323,1247.25762,0.2702970000000277,1246.967323,1247.27762,0.3102969999999914,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00483_start_1246.987s_ici_30.0.wav,0.9483218738441961,-2.100347779990716,0
click_train_00484_start_1247.258s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00484_start_1247.258s_ici_5.0.wav,192000,16949,0.0882760416666666,0.0814679116010665,0.9941099286079408,0.0455401092767715,0.0598300684446542,16130.97441063509,16114.521064311368,30187.5,843.75,93.75,24187.5,24093.75,3,33.98430585875273,0.0046276041666666,0.001890625,484,485,1247.25762,1247.305901,0.0482809999998607,1247.23762,1247.325901,0.0882809999998244,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00484_start_1247.258s_ici_5.0.wav,-0.11799905305381041,-0.9939499514384811,0
click_train_00485_start_1247.823s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00485_start_1247.823s_ici_40.0.wav,192000,42383,0.2207447916666666,0.0564979910850524,0.6290780305862427,0.0418769791722297,0.05485819451654,3211.7711487081738,7993.800168036781,3843.75,937.5,93.75,3937.5,3843.75,22,99.66260057098366,0.0103896329365079,0.001,485,486,1247.822875,1248.00362,0.180744999999888,1247.802875,1248.02362,0.2207449999998516,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00485_start_1247.823s_ici_40.0.wav,-2.8954399019789157,0.48182694600008197,1
click_train_00486_start_1248.111s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00486_start_1248.111s_ici_30.0.wav,192000,47170,0.2456770833333333,0.1623793691396713,0.9960325956344604,0.0978079587221145,0.0960164514829655,18402.2432518835,14204.196621398514,28406.25,937.5,750.0,27468.75,26718.75,57,232.0118719525122,0.0022662760416666,0.0020364583333333,486,487,1248.110823,1248.316505,0.2056820000000243,1248.090823,1248.336505,0.2456819999999879,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00486_start_1248.111s_ici_30.0.wav,1.5870949530286298,1.447470772897001,0
click_train_00487_start_1248.317s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00487_start_1248.317s_ici_5.0.wav,192000,55809,0.290671875,0.1598472744226455,0.9960325956344604,0.0819145515561103,0.0844860951834862,19917.222356953425,12770.123526119389,27187.5,3750.0,187.5,28781.25,28593.75,49,168.5749610277912,0.0056019965277777,0.0011093749999999,487,488,1248.316505,1248.567177,0.250671999999895,1248.296505,1248.587177,0.2906719999998586,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00487_start_1248.317s_ici_5.0.wav,1.2508529017966277,0.6568531364618002,0
click_train_00488_start_1248.571s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00488_start_1248.571s_ici_30.0.wav,192000,57600,0.3,0.0693988278508186,0.9941709637641908,0.0470917709171772,0.0552787374780812,7554.210528333903,11410.84877290012,24093.75,3750.0,93.75,3843.75,3750.0,19,63.333333333333336,0.013203125,0.001015625,488,489,1248.571172,1248.831177,0.2600050000000919,1248.551172,1248.851177,0.3000050000000556,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00488_start_1248.571s_ici_30.0.wav,-1.549002492749134,-0.3073573572106597,1
click_train_00489_start_1249.025s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00489_start_1249.025s_ici_5.0.wav,192000,70051,0.3648489583333333,0.0952588617801666,0.9969481229782104,0.0506118945777416,0.1003854389721627,20098.996474165862,14628.755091086728,34031.25,3750.0,93.75,28218.75,28125.0,69,189.11935589784588,0.0050577512254901,0.0019010416666666,489,490,1249.024865,1249.349714,0.3248489999998583,1249.004865,1249.369714,0.3648489999998219,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00489_start_1249.025s_ici_5.0.wav,1.152502873645218,0.22870898221317107,0
click_train_00490_start_1249.350s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00490_start_1249.350s_ici_30.0.wav,192000,79936,0.4163333333333333,0.154978722333908,0.9943845868110656,0.0620609894394874,0.0724713829986864,9139.49109137933,17470.179722318822,24000.0,93.75,0.0,375.0,375.0,24,57.646116893514815,0.016531929347826,0.0011041666666666,490,491,1249.349714,1249.726047,0.3763330000001588,1249.329714,1249.746047,0.4163330000001224,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00490_start_1249.350s_ici_30.0.wav,-0.6255603083105162,-0.26447933442967003,0
click_train_00491_start_1249.726s_ici_60.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00491_start_1249.726s_ici_60.0.wav,192000,107714,0.5610104166666666,0.1914106011390686,0.9990233778953552,0.0527548119425773,0.0081327230696387,4781.407876512714,14102.809826576611,750.0,93.75,0.0,281.25,281.25,27,48.127448613922056,0.0204835737179487,0.0010156249999999,491,492,1249.726047,1250.247062,0.5210149999998066,1249.706047,1250.267062,0.5610149999997702,60.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00491_start_1249.726s_ici_60.0.wav,-2.1387191063887943,-0.32591769755092176,1
click_train_00492_start_1250.413s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00492_start_1250.413s_ici_5.0.wav,192000,787608,4.102125,0.2417430579662323,1.0,0.1350067555904388,0.1065023546007082,18048.164568718963,16705.703647715683,40031.25,6656.25,0.0,10687.5,10687.5,1623,395.6485967638724,0.0024951159833538,0.0009999999999998,492,493,1250.412906,1254.475031,4.062124999999924,1250.392906,1254.495031,4.102124999999887,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00492_start_1250.413s_ici_5.0.wav,3.523850129124421,5.189993017857352,2
click_train_00493_start_1254.475s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00493_start_1254.475s_ici_65.0.wav,192000,66084,0.3441875,0.1643736660480499,0.999542236328125,0.0444954596459865,0.0503457772800871,6395.49286124797,14959.789032044726,16031.25,93.75,0.0,281.25,281.25,38,110.40493916833124,0.0081417511261261,0.0010052083333333,493,494,1254.475031,1254.779214,0.3041829999999663,1254.455031,1254.799214,0.3441829999999299,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00493_start_1254.475s_ici_65.0.wav,-1.3704684017338886,0.40736731472340326,1
click_train_00494_start_1254.779s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00494_start_1254.779s_ici_5.0.wav,192000,597458,3.111760416666667,0.1864288598299026,0.999542236328125,0.1025197207927703,0.1138726301641791,18411.94605679248,15543.031655206692,34781.25,6750.0,93.75,24656.25,24562.5,887,285.0476518851534,0.0035033037057938,0.001,494,495,1254.779214,1257.850974,3.07176000000004,1254.759214,1257.870974,3.111760000000004,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00494_start_1254.779s_ici_5.0.wav,2.8970071431996915,3.1044203498934553,2
click_train_00496_start_1258.547s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00496_start_1258.547s_ici_5.0.wav,192000,258137,1.3444635416666666,0.2349527329206466,0.9988402724266052,0.1225563660264015,0.1081329221805559,18539.383388646776,17316.761104511537,37500.0,93.75,0.0,8625.0,8625.0,360,267.7647915641694,0.0036444405756731,0.0010052083333333,496,497,1258.547109,1259.851568,1.3044589999999516,1258.527109,1259.871568,1.3444589999999152,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00496_start_1258.547s_ici_5.0.wav,2.1496058805786427,2.5663209003033,2
click_train_00497_start_1260.094s_ici_60.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00497_start_1260.094s_ici_60.0.wav,192000,82790,0.4311979166666667,0.1852539628744125,1.0,0.0518873110413551,0.0050489799369481,5659.679213972005,14498.77240894694,18000.0,93.75,0.0,187.5,187.5,35,81.1692233361517,0.0116110600490196,0.0010416666666666,497,498,1260.094323,1260.485526,0.3912029999999049,1260.074323,1260.505526,0.4312029999998685,60.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00497_start_1260.094s_ici_60.0.wav,-1.7812818087712363,0.0031079217529067227,1
click_train_00498_start_1260.486s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00498_start_1260.486s_ici_5.0.wav,192000,197375,1.0279947916666667,0.204458400607109,0.9977416396141052,0.0939612165093422,0.0769655577735669,14355.983377846464,14870.303163976883,24093.75,3750.0,0.0,11906.25,11906.25,154,149.80620645978468,0.006406556372549,0.0009999999999999,498,499,1260.485526,1261.473516,0.9879900000000816,1260.465526,1261.493516,1.0279900000000453,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00498_start_1260.486s_ici_5.0.wav,0.7645793759985469,1.3016861455689461,0
click_train_00499_start_1261.474s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00499_start_1261.474s_ici_10.0.wav,192000,23565,0.122734375,0.1329597681760788,0.9943540692329408,0.0543561428785324,0.0841962315396367,20533.37569397861,19526.422578101705,42093.75,3843.75,0.0,47625.0,47625.0,5,40.73838319541693,0.0131861979166666,0.0011041666666666,499,500,1261.473516,1261.55625,0.0827340000000731,1261.453516,1261.57625,0.1227340000000367,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00499_start_1261.474s_ici_10.0.wav,2.133756068145583,-1.703959292556219,0
click_train_00500_start_1261.556s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00500_start_1261.556s_ici_10.0.wav,192000,24153,0.125796875,0.1619484573602676,0.9969176054000854,0.0696327239274978,0.083554157005631,23410.653549268456,19619.09605138205,40218.75,3937.5,0.0,33281.25,33281.25,7,55.64526145820395,0.0139774305555555,0.0012135416666666,500,501,1261.55625,1261.642052,0.0858019999998305,1261.53625,1261.662052,0.1258019999997941,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00500_start_1261.556s_ici_10.0.wav,1.9632767047700634,-1.1838667147418231,0
click_train_00501_start_1261.722s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00501_start_1261.722s_ici_10.0.wav,192000,75678,0.39415625,0.1503712087869644,0.9967650175094604,0.081118069589138,0.0680788086208491,18487.699322049823,16681.85083394141,32625.0,1406.25,1312.5,1500.0,187.5,24,60.8895583921351,0.0160833333333333,0.0044895833333333,501,502,1261.721849,1262.07601,0.3541609999999764,1261.701849,1262.09601,0.39416099999994,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00501_start_1261.722s_ici_10.0.wav,0.20094112095951602,-0.09341244640644834,0
click_train_00502_start_1262.185s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00502_start_1262.185s_ici_10.0.wav,192000,28367,0.1477447916666666,0.1054041311144828,0.3528549969196319,0.0810371488332748,0.0326447155044771,1514.9989453534224,2523.9055415175667,1406.25,1406.25,1312.5,1500.0,187.5,13,87.98956534000774,0.0017482638888888,0.0010520833333333,502,503,1262.184953,1262.292693,0.1077400000001489,1262.164953,1262.312693,0.1477400000001125,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00502_start_1262.185s_ici_10.0.wav,-3.353073803902788,1.9944290429970921,1
click_train_00503_start_1263.803s_ici_50.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00503_start_1263.803s_ici_50.0.wav,192000,64123,0.3339739583333333,0.0448864139616489,0.9893490672111512,0.0307926926761865,0.0879105455225975,16881.097400110993,20430.912210238184,43312.5,562.5,0.0,1406.25,1406.25,29,86.83311760210844,0.0110630580357142,0.0010364583333333,503,504,1263.802984,1264.096958,0.293974000000162,1263.782984,1264.116958,0.3339740000001256,50.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00503_start_1263.803s_ici_50.0.wav,-0.2729924212389143,-0.8785860467644184,0
click_train_00504_start_1264.097s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00504_start_1264.097s_ici_10.0.wav,192000,19111,0.0995364583333333,0.044473897665739,0.9892574548721312,0.0309652090072631,0.0876504447933019,15877.693082413474,20119.46983888838,42656.25,562.5,93.75,1406.25,1312.5,7,70.32599026738528,0.0114644097222222,0.0016302083333333,504,505,1264.096958,1264.15649,0.0595319999999901,1264.076958,1264.17649,0.0995319999999537,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00504_start_1264.097s_ici_10.0.wav,-0.39238037921123176,-1.0237969132831584,0
click_train_00505_start_1264.156s_ici_45.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00505_start_1264.156s_ici_45.0.wav,192000,141688,0.7379583333333334,0.0479399859905242,0.9953001737594604,0.0339919589459896,0.0809107398702774,9273.959142135696,15381.779602341589,30093.75,1031.25,0.0,2062.5,2062.5,59,79.95031336457568,0.0123217492816091,0.00103125,505,506,1264.15649,1264.854448,0.6979579999999714,1264.13649,1264.874448,0.737957999999935,45.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00505_start_1264.156s_ici_45.0.wav,-1.1051549752014886,-0.3884950945803475,1
click_train_00506_start_1264.890s_ici_35.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00506_start_1264.890s_ici_35.0.wav,192000,45553,0.2372552083333333,0.0719861313700676,0.9943540692329408,0.041109599173069,0.0909729539866526,13047.22204980257,16259.120819289368,31125.0,937.5,93.75,10312.5,10218.75,16,67.43792944482252,0.0138565972222222,0.0010104166666666,506,507,1264.889932,1265.087187,0.197255000000041,1264.869932,1265.107187,0.2372550000000046,35.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00506_start_1264.890s_ici_35.0.wav,-0.3582184058728788,-0.7344461000534116,0
click_train_00507_start_1265.087s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00507_start_1265.087s_ici_10.0.wav,192000,16055,0.0836197916666666,0.1231637001037597,0.9956053495407104,0.0590087063610553,0.0903824592001993,11691.038422739248,15008.997371149177,24843.75,3656.25,93.75,22031.25,21937.5,5,59.79445655559016,0.0141549479166666,0.001015625,507,508,1265.087187,1265.130807,0.0436199999999189,1265.067187,1265.150807,0.0836199999998825,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00507_start_1265.087s_ici_10.0.wav,0.27331266751907046,-0.5537563413265856,0
click_train_00508_start_1265.200s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00508_start_1265.200s_ici_10.0.wav,192000,22576,0.1175833333333333,0.120859570801258,0.9949644207954408,0.0575564056634902,0.0855370985603543,10796.599509789705,13941.38298821161,22968.75,937.5,187.5,10500.0,10312.5,7,59.5322466335932,0.0102847222222222,0.0010677083333333,508,509,1265.200339,1265.277927,0.0775880000001052,1265.180339,1265.297927,0.1175880000000688,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00508_start_1265.200s_ici_10.0.wav,-0.47578595080283087,-0.13528860332421017,0
click_train_00509_start_1265.300s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00509_start_1265.300s_ici_5.0.wav,192000,14250,0.07421875,0.1158718690276146,0.9942319989204408,0.0594449453055858,0.0706014457154888,12069.411599655692,14187.117419187603,23625.0,1500.0,93.75,24375.0,24281.25,5,67.36842105263158,0.0018736979166666,0.0010156249999999,509,510,1265.299854,1265.334068,0.0342139999997925,1265.279854,1265.354068,0.0742139999997562,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00509_start_1265.300s_ici_5.0.wav,-0.06404668004606454,-0.11649771435912894,0
click_train_00510_start_1265.385s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00510_start_1265.385s_ici_10.0.wav,192000,18486,0.09628125,0.1355428546667099,0.9945371747016908,0.0742369070649147,0.0760616716256424,13523.013131974943,14824.882488290874,24093.75,93.75,0.0,24093.75,24093.75,7,72.70366764037651,0.0101909722222222,0.0010468749999999,510,511,1265.384641,1265.440927,0.056286,1265.364641,1265.460927,0.0962859999999636,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00510_start_1265.385s_ici_10.0.wav,0.2977808859661216,-0.3352493450520375,0
click_train_00511_start_1265.537s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00511_start_1265.537s_ici_10.0.wav,192000,51937,0.2705052083333333,0.1299679577350616,1.0,0.0655601546168327,0.079983056069008,13931.097690192224,15449.217397927338,28031.25,1968.75,93.75,16875.0,16781.25,18,66.54215684386853,0.0139375,0.0010989583333333,511,512,1265.536646,1265.767156,0.2305100000000948,1265.516646,1265.787156,0.2705100000000584,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00511_start_1265.537s_ici_10.0.wav,0.20992276429097634,-0.4512178816350738,0
click_train_00512_start_1265.767s_ici_15.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00512_start_1265.767s_ici_15.0.wav,192000,197587,1.0290989583333334,0.0583962053060531,0.9941709637641908,0.0393560528755188,0.0611227516119563,6894.738359176461,12134.392410224678,16968.75,750.0,93.75,1406.25,1312.5,69,67.04894552779281,0.0142564338235294,0.0010104166666666,512,513,1265.767156,1266.756255,0.9890989999998964,1265.747156,1266.776255,1.02909899999986,15.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00512_start_1265.767s_ici_15.0.wav,-1.816496511213681,-0.15925054959889282,1
click_train_00513_start_1272.017s_ici_95.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00513_start_1272.017s_ici_95.0.wav,192000,95353,0.4966302083333333,0.1005264297127723,0.9959105253219604,0.0515515990555286,0.0645817602147831,19760.50839221057,18500.94190229509,41437.5,1031.25,93.75,21656.25,21562.5,22,44.29855379484652,0.0186267361111111,0.001,513,514,1272.01712,1272.473755,0.4566350000000057,1271.99712,1272.493755,0.4966349999999693,95.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00513_start_1272.017s_ici_95.0.wav,0.6203064232308352,-1.5182241223291146,0
click_train_00514_start_1272.916s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00514_start_1272.916s_ici_5.0.wav,192000,901821,4.696984375,0.2560428977012634,1.0,0.1343888640403747,0.1057550287197001,18934.36549145131,18420.559193348225,40406.25,750.0,468.75,7031.25,6562.5,1478,314.6699843982342,0.003051099497856,0.0009999999999998,514,515,1272.915708,1277.572688,4.656979999999976,1272.895708,1277.592688,4.6969799999999395,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00514_start_1272.916s_ici_5.0.wav,3.3198530394085775,4.750364989989195,2
click_train_00515_start_1277.573s_ici_80.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00515_start_1277.573s_ici_80.0.wav,192000,95783,0.4988697916666667,0.0467823110520839,0.6851405501365662,0.0368589498102664,0.0494873775866029,1961.4765764676715,6408.601537110172,1593.75,1031.25,93.75,1875.0,1781.25,58,116.26280237620456,0.0084520285087719,0.0010989583333333,515,516,1277.572688,1278.031562,0.4588739999999234,1277.552688,1278.051562,0.498873999999887,80.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00515_start_1277.573s_ici_80.0.wav,-3.1953011003919802,0.7719511073259697,1
click_train_00516_start_1279.012s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00516_start_1279.012s_ici_5.0.wav,192000,232800,1.2125,0.2535775601863861,0.9993896484375,0.1572144478559494,0.0686600887460856,11424.281981070304,14965.522755653616,23812.5,1406.25,1312.5,3656.25,2343.75,205,169.07216494845363,0.0049152369281045,0.0010677083333333,516,517,1279.012094,1280.184594,1.172500000000127,1278.992094,1280.204594,1.212500000000091,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00516_start_1279.012s_ici_5.0.wav,1.119563572231895,2.799390358342038,2
click_train_00517_start_1280.880s_ici_10.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00517_start_1280.880s_ici_10.0.wav,192000,141517,0.7370677083333333,0.0803410857915878,0.9964293241500854,0.050430592149496,0.0610107691003137,9782.788299481124,11272.559578958257,20718.75,843.75,93.75,7687.5,7593.75,103,139.7429284114276,0.0072001123366013,0.0048541666666666,517,518,1280.879938,1281.57701,0.6970719999999346,1280.859938,1281.59701,0.7370719999998983,10.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00517_start_1280.880s_ici_10.0.wav,-1.1320456584561087,0.3897797566085581,1
click_train_00518_start_1281.970s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00518_start_1281.970s_ici_5.0.wav,192000,274042,1.4273020833333334,0.1615712195634842,0.9967955350875854,0.0768043920397758,0.0970949602431753,13019.482489035496,15268.26721325533,26250.0,3656.25,375.0,4406.25,4031.25,279,195.47368651520569,0.0041397819244604,0.001,518,519,1281.969521,1283.356828,1.3873069999999643,1281.949521,1283.376828,1.427306999999928,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00518_start_1281.970s_ici_5.0.wav,0.5640156896490965,1.9073413938761314,0
click_train_00519_start_1284.616s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00519_start_1284.616s_ici_5.0.wav,192000,339526,1.7683645833333332,0.1511662006378173,0.9987792372703552,0.0735178440809249,0.0871953464398792,23273.146396770473,16136.537961527472,37875.0,6656.25,93.75,45000.0,44906.25,313,176.99969958118083,0.0056570178952991,0.0010729166666667,519,520,1284.616141,1286.34451,1.7283689999999297,1284.596141,1286.36451,1.7683689999998933,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00519_start_1284.616s_ici_5.0.wav,2.7120643060412846,0.5515600688529303,0
