file_name,file_path_x,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,estimated_peak_count,estimated_click_rate_per_sec,estimated_mean_ici_sec,estimated_min_ici_sec,segment_id,source_line_no,original_start_sec,original_end_sec,original_duration_sec,cut_start_sec,cut_end_sec,cut_duration_sec,ici,file_path_y
click_train_00020_start_233.734s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00020_start_233.734s_ici_30.0.wav,192000,53848,0.2804583333333333,0.033167123794555664,0.37800225615501404,0.02592620439827442,0.07116459598492024,3693.3934865688802,9251.433449070437,4406.25,937.5,93.75,4781.25,4687.5,34,121.23012925271135,0.008127840909090907,0.0010052083333333406,20,21,233.734411,233.974865,0.2404539999999997,233.714411,233.994865,0.2804540000000202,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00020_start_233.734s_ici_30.0.wav
click_train_00021_start_235.636s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00021_start_235.636s_ici_65.0.wav,192000,135111,0.703703125,0.037613894790410995,0.25046539306640625,0.029734652489423752,0.061586855155058844,1943.6518430898134,6898.2868578774,1218.75,937.5,93.75,1218.75,1125.0,76,108.00008881586251,0.009205138888888888,0.0010260416666666716,21,22,235.636208,236.299911,0.6637029999999982,235.616208,236.319911,0.7037030000000186,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00021_start_235.636s_ici_65.0.wav
click_train_00022_start_236.708s_ici_5.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00022_start_236.708s_ici_5.0.wav,192000,12739,0.06634895833333333,0.05931463465094566,0.3886227011680603,0.04610958695411682,0.04985084000628042,1920.6387017310901,4963.489132053266,1593.75,1031.25,281.25,1687.5,1406.25,6,90.4309600439595,0.009671875,0.002166666666666671,22,23,236.707911,236.73426,0.0263490000000103,236.687911,236.75426,0.0663490000000308,5.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00022_start_236.708s_ici_5.0.wav
click_train_00023_start_236.734s_ici_30.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00023_start_236.734s_ici_30.0.wav,192000,49361,0.25708854166666667,0.05129678174853325,0.9939268231391907,0.037851154804229736,0.060899513776337115,6493.037449939648,12944.038331683198,19031.25,1031.25,187.5,1687.5,1500.0,13,50.56623650250197,0.01908984375,0.001432291666666665,23,24,236.73426,236.951344,0.2170839999999998,236.71426,236.971344,0.2570840000000203,30.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00023_start_236.734s_ici_30.0.wav
click_train_00024_start_237.091s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00024_start_237.091s_ici_20.0.wav,192000,30382,0.15823958333333332,0.04358234256505966,0.9937742352485657,0.032130930572748184,0.06678516177874329,5794.231378296174,10582.764374186601,16218.75,1031.25,0.0,5062.5,5062.5,14,88.47343821999868,0.008694711538461537,0.0016458333333333325,24,25,237.091083,237.209318,0.1182349999999985,237.071083,237.229318,0.158235000000019,20.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00024_start_237.091s_ici_20.0.wav
click_train_00025_start_237.408s_ici_15.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00025_start_237.408s_ici_15.0.wav,192000,26156,0.13622916666666668,0.046124167740345,0.9939268231391907,0.03360011428594589,0.0733320588797553,8548.49318259001,13839.829100218272,22781.25,750.0,187.5,1500.0,1312.5,13,95.42743538767395,0.010383680555555556,0.0010104166666666666,25,26,237.407557,237.503786,0.0962289999999939,237.387557,237.523786,0.1362290000000143,15.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00025_start_237.408s_ici_15.0.wav
click_train_00026_start_241.190s_ici_60.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00026_start_241.190s_ici_60.0.wav,192000,61810,0.3219270833333333,0.0462505966424942,0.4596087634563446,0.035760294646024704,0.049717678655212025,2150.4351849983536,6062.220400996333,2812.5,843.75,93.75,3468.75,3375.0,30,93.18880440058244,0.008746228448275863,0.0011458333333333182,26,27,241.189552,241.471479,0.281926999999996,241.169552,241.491479,0.3219270000000165,60.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00026_start_241.190s_ici_60.0.wav
click_train_00027_start_242.206s_ici_80.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00027_start_242.206s_ici_80.0.wav,192000,123417,0.642796875,0.045556724071502686,0.5878780484199524,0.03545822203159332,0.055867958773578794,3824.174583226922,10630.319917156832,3375.0,843.75,93.75,1500.0,1406.25,66,102.67629256909501,0.009802644230769231,0.001057291666666682,27,28,242.206,242.808792,0.6027920000000222,242.186,242.828792,0.6427920000000427,80.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00027_start_242.206s_ici_80.0.wav
click_train_00028_start_243.030s_ici_55.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00028_start_243.030s_ici_55.0.wav,192000,90193,0.46975520833333334,0.044252973049879074,0.27546006441116333,0.03510664775967598,0.052210839098811426,1757.0549155900676,5966.863456037416,1500.0,843.75,93.75,1687.5,1593.75,55,117.08225693789983,0.008627989969135804,0.0010572916666666664,28,29,243.029854,243.459609,0.4297550000000001,243.009854,243.479609,0.4697550000000206,55.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00028_start_243.030s_ici_55.0.wav
click_train_00029_start_243.514s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00029_start_243.514s_ici_65.0.wav,192000,65714,0.3422604166666667,0.045190513134002686,0.25666067004203796,0.03561320900917053,0.051831448876173664,1826.6938509371216,5905.163232367504,1500.0,843.75,93.75,1687.5,1593.75,36,105.18306601333049,0.009019494047619047,0.00115104166666663,29,30,243.513807,243.816063,0.3022559999999998,243.493807,243.836063,0.3422560000000203,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00029_start_243.514s_ici_65.0.wav
click_train_00030_start_243.877s_ici_65.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00030_start_243.877s_ici_65.0.wav,192000,63804,0.3323125,0.0463208332657814,0.5088656544685364,0.035649970173835754,0.05556165070607965,2161.8828315498067,6502.070779347853,1781.25,937.5,93.75,1687.5,1593.75,37,111.34098175662967,0.008205005787037038,0.001020833333333332,30,31,243.876813,244.169125,0.2923120000000097,243.856813,244.189125,0.3323120000000301,65.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00030_start_243.877s_ici_65.0.wav
click_train_00031_start_244.725s_ici_40.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00031_start_244.725s_ici_40.0.wav,192000,140392,0.7312083333333333,0.042867954820394516,0.3660084903240204,0.03368659317493439,0.05575856002165381,2407.870174230061,7166.448823770239,1875.0,937.5,0.0,1781.25,1781.25,97,132.65713146048208,0.007508626302083334,0.0010000000000000009,31,32,244.724943,245.416156,0.6912130000000047,244.704943,245.436156,0.7312130000000252,40.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00031_start_244.725s_ici_40.0.wav
click_train_00032_start_245.416s_ici_20.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00032_start_245.416s_ici_20.0.wav,192000,44691,0.232765625,0.0407438687980175,0.3419904112815857,0.032244108617305756,0.05940926381740882,2717.84627577978,7975.570147323499,2062.5,656.25,93.75,1781.25,1687.5,31,133.18117741827214,0.007597048611111111,0.0012604166666666666,32,33,245.416156,245.608917,0.1927609999999902,245.396156,245.628917,0.2327610000000106,20.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00032_start_245.416s_ici_20.0.wav
click_train_00033_start_245.609s_ici_55.0.wav,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00033_start_245.609s_ici_55.0.wav,192000,75939,0.395515625,0.04104285687208176,0.28037354350090027,0.03265989571809769,0.052068792962680084,2152.857181280259,6953.568624159974,1687.5,937.5,93.75,1593.75,1500.0,52,131.47394619365545,0.007697916666666667,0.0010260416666666439,33,34,245.608917,245.964437,0.3555200000000127,245.588917,245.984437,0.3955200000000332,55.0,/Users/nfot413/dolphin_project/official_click_features/segments/click_train_00033_start_245.609s_ici_55.0.wav
