file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz
131_whistle.wav,/Users/nfot413/dolphin_project/data/segments/131_whistle.wav,192000,34752,0.181,0.06622413545846939,0.9942930340766907,0.03780970349907875,0.07213973296500921,12959.399725902402,12698.99704064679,27375.0,6562.5,0.0,24375.0,24375.0
132_whistle.wav,/Users/nfot413/dolphin_project/data/segments/132_whistle.wav,192000,67200,0.35,0.24246740341186523,0.9957884550094604,0.1544204205274582,0.09339285714285714,11414.180674974947,10326.092877684674,21281.25,6843.75,4218.75,9093.75,4875.0
133_whistle.wav,/Users/nfot413/dolphin_project/data/segments/133_whistle.wav,192000,82560,0.43,0.09049732238054276,1.0,0.039754610508680344,0.07049418604651163,18264.351113130902,17473.095503713266,30375.0,937.5,0.0,24937.5,24937.5
134_whistle.wav,/Users/nfot413/dolphin_project/data/segments/134_whistle.wav,192000,148992,0.776,0.057545579969882965,0.9963072538375854,0.0293402262032032,0.07278243127147767,16295.939548292894,18235.68454245371,42937.5,937.5,0.0,8343.75,8343.75
135_whistle.wav,/Users/nfot413/dolphin_project/data/segments/135_whistle.wav,192000,158208,0.824,0.183155819773674,0.9964293241500854,0.06974149495363235,0.0683909789644013,8125.133633366806,14647.5646343449,22781.25,93.75,0.0,281.25,281.25
136_whistle.wav,/Users/nfot413/dolphin_project/data/segments/136_whistle.wav,192000,284725,1.4829427083333333,0.15962013602256775,0.9987487196922302,0.06958450376987457,0.08755817016419352,20755.99899799733,18176.636698577884,42562.5,750.0,93.75,25125.0,25031.25
137_whistle.wav,/Users/nfot413/dolphin_project/data/segments/137_whistle.wav,192000,86208,0.449,0.29447847604751587,0.9942930340766907,0.20763424038887024,0.0869756867112101,7536.602106005447,2223.8359585476273,7500.0,7500.0,7218.75,7593.75,375.0
138_whistle.wav,/Users/nfot413/dolphin_project/data/segments/138_whistle.wav,192000,132288,0.689,0.09035961329936981,1.0,0.049650657922029495,0.08779329946782777,22272.88986905068,19574.363013091763,44906.25,375.0,93.75,34312.5,34218.75
139_whistle.wav,/Users/nfot413/dolphin_project/data/segments/139_whistle.wav,192000,235200,1.225,0.13653133809566498,0.9951170086860657,0.06157154217362404,0.08740646258503401,12063.450464669926,14562.241328657203,24187.5,3562.5,656.25,4406.25,3750.0
140_whistle.wav,/Users/nfot413/dolphin_project/data/segments/140_whistle.wav,192000,52032,0.271,0.1621229648590088,1.0,0.06798455864191055,0.09073262607626076,30143.702536078858,17828.201879013697,40500.0,32437.5,93.75,37500.0,37406.25
