file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz,PC1,PC2,cluster
075_whistle.wav,/Users/nfot413/dolphin_project/data/segments/075_whistle.wav,192000,141504,0.737,0.154073566198349,0.9979857802391052,0.0594292618334293,0.0535885911352329,13694.955539133083,19159.69618184887,33093.75,93.75,0.0,375.0,375.0,1.2032980096332349,-0.5629438188257889,1
076_whistle.wav,/Users/nfot413/dolphin_project/data/segments/076_whistle.wav,192000,112320,0.585,0.0521852895617485,0.5786614418029785,0.0394580066204071,0.0627403846153846,5034.114954915733,10827.79497556306,4968.75,937.5,0.0,5062.5,5062.5,-0.7297443554739536,-0.3369243112315621,0
077_whistle.wav,/Users/nfot413/dolphin_project/data/segments/077_whistle.wav,192000,109824,0.572,0.1576546877622604,0.9951170086860656,0.0689546912908554,0.0617715617715617,10179.707083314232,17522.03370968444,26812.5,93.75,0.0,375.0,375.0,0.953443792462972,-0.19249510743032083,1
078_whistle.wav,/Users/nfot413/dolphin_project/data/segments/078_whistle.wav,192000,99648,0.519,0.1130177229642868,0.9950254559516908,0.022678904235363,0.0276874598587026,5258.859203366345,14391.28707553092,3000.0,93.75,0.0,375.0,375.0,-0.6668028103192393,-0.4382168023108294,0
079_whistle.wav,/Users/nfot413/dolphin_project/data/segments/079_whistle.wav,192000,54912,0.286,0.1839076727628708,0.9964598417282104,0.0944442600011825,0.095388986013986,19553.42519562001,16212.68900416492,35718.75,6656.25,281.25,34312.5,34031.25,4.030354045380027,-0.7407390278290725,1
080_whistle.wav,/Users/nfot413/dolphin_project/data/segments/080_whistle.wav,192000,107136,0.558,0.2918391823768616,1.0,0.1501360088586807,0.1365367383512545,28035.284088580316,22081.618308167184,46781.25,93.75,0.0,562.5,562.5,4.009796202484238,0.6699700583424104,1
081_whistle.wav,/Users/nfot413/dolphin_project/data/segments/081_whistle.wav,192000,94656,0.493,0.0476371236145496,0.317178875207901,0.0375504270195961,0.0532982589587559,1777.0447601589551,5687.6167755905235,1406.25,750.0,0.0,1687.5,1687.5,-1.7819445974140702,0.10488728595362931,0
082_whistle.wav,/Users/nfot413/dolphin_project/data/segments/082_whistle.wav,192000,60366,0.31440625,0.0510704703629016,0.2285836338996887,0.0402790494263172,0.0481562468939469,1549.7331954259623,5352.55447006694,1406.25,562.5,0.0,1687.5,1687.5,-1.9272596500669446,0.17702741405736294,0
083_whistle.wav,/Users/nfot413/dolphin_project/data/segments/083_whistle.wav,192000,41664,0.217,0.0451921597123146,0.1707510650157928,0.0363090373575687,0.0469950076804915,1358.3191421952272,5357.170092679843,1031.25,468.75,93.75,1125.0,1031.25,-2.063016944015906,0.21074881576129284,0
084_whistle.wav,/Users/nfot413/dolphin_project/data/segments/084_whistle.wav,192000,160944,0.83825,0.2651571929454803,0.9988707900047302,0.2070176601409912,0.1224463167312854,13929.965014422398,11415.203375712406,21562.5,9843.75,843.75,21937.5,21093.75,3.839826185821561,2.0048507077999504,2
085_whistle.wav,/Users/nfot413/dolphin_project/data/segments/085_whistle.wav,192000,251840,1.3116666666666668,0.0560856461524963,0.3848994374275207,0.0435857623815536,0.0548641994917407,2539.1245983774625,5666.659133575198,4406.25,937.5,0.0,10875.0,10875.0,-1.124690277272841,-0.2797662118299444,0
086_whistle.wav,/Users/nfot413/dolphin_project/data/segments/086_whistle.wav,192000,36096,0.188,0.1125509515404701,0.9941709637641908,0.0530836544930934,0.0656028368794326,14104.42512235745,16381.889828433626,24093.75,843.75,93.75,19218.75,19125.0,1.7719770137774347,-1.0747719185366404,1
087_whistle.wav,/Users/nfot413/dolphin_project/data/segments/087_whistle.wav,192000,125760,0.655,0.0393387340009212,0.6277962327003479,0.0218615494668483,0.0403625954198473,2858.2197618253176,6417.332502016121,2156.25,1031.25,468.75,1687.5,1218.75,-1.560329991260079,-0.015670780611071775,0
088_whistle.wav,/Users/nfot413/dolphin_project/data/segments/088_whistle.wav,192000,140928,0.734,0.0704275891184806,0.9952086210250854,0.0412339605391025,0.0847524977293369,19651.998969999513,16808.68772778782,42281.25,468.75,0.0,24750.0,24750.0,2.6633315884105357,-1.9536725128186414,1
089_whistle.wav,/Users/nfot413/dolphin_project/data/segments/089_whistle.wav,192000,117312,0.611,0.2110940814018249,0.9960325956344604,0.1461538821458816,0.1168081696672122,12180.224871988208,7962.649178498654,21093.75,10687.5,3937.5,21562.5,17625.0,3.4251906446560705,3.1473337172714775,2
090_whistle.wav,/Users/nfot413/dolphin_project/data/segments/090_whistle.wav,192000,84864,0.442,0.4159017205238342,0.999908447265625,0.2695692181587219,0.1319523001508295,13842.65970127512,11643.235878234682,24187.5,93.75,0.0,25500.0,25500.0,4.339118779211302,2.39576907223686,2
091_whistle.wav,/Users/nfot413/dolphin_project/data/segments/091_whistle.wav,192000,27446,0.1429479166666666,0.0682257264852523,0.3838007748126983,0.0469340644776821,0.058915688989288,2607.8641196910035,6531.983756205837,4312.5,843.75,281.25,1031.25,750.0,-1.3909087041549977,0.4263353159676171,0
092_whistle.wav,/Users/nfot413/dolphin_project/data/segments/092_whistle.wav,192000,31168,0.1623333333333333,0.0443221144378185,0.1818903237581253,0.0347727909684181,0.0539014373716632,1749.062403573883,5784.806628681636,1312.5,937.5,93.75,1406.25,1312.5,-1.9020307357903934,0.20307679090004602,0
093_whistle.wav,/Users/nfot413/dolphin_project/data/segments/093_whistle.wav,192000,31792,0.1655833333333333,0.0395824573934078,0.1615039557218551,0.0310239326208829,0.0587254655259184,1879.1341019801455,6307.377707260832,1500.0,468.75,93.75,7781.25,7687.5,-1.581601652211226,-0.0973326202762699,0
094_whistle.wav,/Users/nfot413/dolphin_project/data/segments/094_whistle.wav,192000,17472,0.091,0.0393831431865692,0.1508835107088089,0.0317259021103382,0.0545444139194139,2239.829007588955,6442.000636567796,1875.0,1406.25,93.75,7781.25,7687.5,-1.5477422166075012,-0.085649019303174,0
095_whistle.wav,/Users/nfot413/dolphin_project/data/segments/095_whistle.wav,192000,33662,0.1753229166666666,0.093693733215332,0.9942319989204408,0.0451995730400085,0.073168558017943,19291.017178989612,16680.540212042477,36375.0,1031.25,93.75,41343.75,41250.0,3.332556687962705,-2.2371732542031073,1
096_whistle.wav,/Users/nfot413/dolphin_project/data/segments/096_whistle.wav,192000,93504,0.487,0.1648394167423248,0.9970701932907104,0.1002877801656723,0.0627780629705681,4629.84535536414,8837.236599145142,8625.0,656.25,562.5,843.75,281.25,0.07320153886372506,1.137537443984353,0
097_whistle.wav,/Users/nfot413/dolphin_project/data/segments/097_whistle.wav,192000,22272,0.116,0.0916262194514274,0.9172643423080444,0.0602708309888839,0.0629489942528735,8567.200693130813,10342.772459936325,15843.75,937.5,187.5,9562.5,9375.0,0.4067389182639156,-0.22319442928053287,0
098_whistle.wav,/Users/nfot413/dolphin_project/data/segments/098_whistle.wav,192000,29298,0.15259375,0.0487804673612117,0.5928220748901367,0.0384604632854461,0.0519489384940951,2443.2502958512673,7165.542547884499,1875.0,1031.25,187.5,1218.75,1031.25,-1.3909670280097914,0.13281134137887438,0
099_whistle.wav,/Users/nfot413/dolphin_project/data/segments/099_whistle.wav,192000,14976,0.078,0.0491606965661048,0.1695303171873092,0.0393448434770107,0.0442040598290598,1629.73757703803,5476.863761544295,1125.0,1031.25,93.75,1218.75,1125.0,-2.0076493333927163,0.26366131303460616,0
100_whistle.wav,/Users/nfot413/dolphin_project/data/segments/100_whistle.wav,192000,26304,0.137,0.0477586090564727,0.1819513589143753,0.0379759557545185,0.0489659367396593,1821.4101619937187,5462.664880101276,1781.25,750.0,93.75,1781.25,1687.5,-1.9256384801628854,0.21622914795691203,0
101_whistle.wav,/Users/nfot413/dolphin_project/data/segments/101_whistle.wav,192000,43008,0.224,0.1854435056447982,0.9971618056297302,0.0976857244968414,0.1607142857142857,26981.342470647145,16461.655118450806,43500.0,23156.25,187.5,46500.0,46312.5,6.696789226089331,-0.5984534278348493,1
102_whistle.wav,/Users/nfot413/dolphin_project/data/segments/102_whistle.wav,192000,127104,0.662,0.0924068465828895,0.999969482421875,0.0458592288196086,0.0796119712990936,26649.339678774257,21194.222083393543,45187.5,843.75,0.0,43968.75,43968.75,4.275657388758407,-2.8702190613227327,1
103_whistle.wav,/Users/nfot413/dolphin_project/data/segments/103_whistle.wav,192000,76224,0.397,0.2681341767311096,0.9987487196922302,0.1714160591363906,0.1283060453400503,20294.76822970723,17153.010422532003,41437.5,8062.5,750.0,17531.25,16781.25,4.515042598464795,1.2296414940081186,2
104_whistle.wav,/Users/nfot413/dolphin_project/data/segments/104_whistle.wav,192000,76032,0.396,0.3701740205287933,1.0,0.2592018246650696,0.1402304292929292,19746.953014087852,15905.26027564199,31875.0,8625.0,187.5,25500.0,25312.5,5.388188643956241,2.1212450889519086,2
105_whistle.wav,/Users/nfot413/dolphin_project/data/segments/105_whistle.wav,192000,74880,0.39,0.1297297179698944,1.0,0.0598842538893222,0.0861645299145299,13661.697244297786,16086.39039784362,24656.25,937.5,281.25,24187.5,23906.25,2.310667396416467,-0.9266589402347025,1
106_whistle.wav,/Users/nfot413/dolphin_project/data/segments/106_whistle.wav,192000,46080,0.24,0.2351638674736023,0.9957884550094604,0.1766006499528885,0.0359375,2708.627491584896,5742.494814019865,1406.25,1406.25,1312.5,1406.25,93.75,0.07651242513648265,2.708783834944565,0
107_whistle.wav,/Users/nfot413/dolphin_project/data/segments/107_whistle.wav,192000,90432,0.471,0.1225472763180732,1.0,0.0496935658156871,0.0990357395612172,29058.457090194937,18859.03268854587,46875.0,750.0,0.0,50437.5,50437.5,4.903640025352002,-2.7846389319403486,1
108_whistle.wav,/Users/nfot413/dolphin_project/data/segments/108_whistle.wav,192000,29184,0.152,0.1143809407949447,0.9981994032859802,0.0439685396850109,0.0977247807017543,33120.61526673789,19028.283015322933,49687.5,937.5,0.0,54375.0,54375.0,5.288676683264507,-3.0960552402773827,1
109_whistle.wav,/Users/nfot413/dolphin_project/data/segments/109_whistle.wav,192000,79168,0.4123333333333333,0.4859097301959991,0.9971312880516052,0.3760982155799866,0.0940657841552142,9153.907981917306,8950.291749758804,16968.75,7875.0,468.75,9375.0,8906.25,3.8032952393912827,4.866710142853531,2
110_whistle.wav,/Users/nfot413/dolphin_project/data/segments/110_whistle.wav,192000,68570,0.3571354166666666,0.3607311248779297,0.9981383681297302,0.2524159550666809,0.1653346944728015,23023.851748033176,16946.22429836505,42937.5,8250.0,3375.0,43968.75,40593.75,7.2478265369419965,2.9574144755808773,2
111_whistle.wav,/Users/nfot413/dolphin_project/data/segments/111_whistle.wav,192000,44951,0.2341197916666666,0.2670095264911651,1.0,0.1889589726924896,0.1067606949789771,13104.227031179142,10972.115981254396,22687.5,9000.0,6468.75,10218.75,3750.0,3.6021304068430227,5.333308560581169,2
112_whistle.wav,/Users/nfot413/dolphin_project/data/segments/112_whistle.wav,192000,81024,0.422,0.041405614465475,0.4478591382503509,0.0315473973751068,0.0728179304897314,6129.735095743367,13051.976701206057,9843.75,1031.25,93.75,2062.5,1968.75,-0.647559699100494,-0.3771459821224617,0
113_whistle.wav,/Users/nfot413/dolphin_project/data/segments/113_whistle.wav,192000,354048,1.844,0.0478240922093391,0.9939573407173156,0.0373901836574077,0.0540124502892263,2367.123335902314,6839.626783687102,3468.75,937.5,93.75,3843.75,3750.0,-0.936928590420567,-0.3155924513722806,0
114_whistle.wav,/Users/nfot413/dolphin_project/data/segments/114_whistle.wav,192000,151478,0.7889479166666666,0.050519686192274,0.2848597764968872,0.0392526723444461,0.0537305747369254,1846.3801510588955,5517.393708825346,1781.25,843.75,0.0,3656.25,3656.25,-1.6968515780549174,0.0418976245263547,0
115_whistle.wav,/Users/nfot413/dolphin_project/data/segments/115_whistle.wav,192000,102855,0.535703125,0.0501796677708625,0.2809534072875976,0.0385164879262447,0.0534150017014243,1967.5248004900177,5496.577701082478,1781.25,1031.25,93.75,1968.75,1875.0,-1.7577557662960341,0.17963967753872206,0
